n	cost	search-status	sequence
2777	12	upper-bound	[<< 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, +1]
2778	13	upper-bound	[<< 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
2779	14	upper-bound	[<< 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
2780	9	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 3, -1, << 2]
2781	10	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 3, -1, << 2, +1]
2782	9	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 4, -1, << 1]
2783	8	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 5, -1]
2784	7	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 5]
2785	8	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 5, +1]
2786	9	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 4, +1, << 1]
2787	10	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 4, +1, << 1, +1]
2788	9	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 3, +1, << 2]
2789	10	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 3, +1, << 2, +1]
2790	11	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 3, +1, << 1, +1, << 1]
2791	10	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 3, -1]
2792	9	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 3]
2793	10	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 3, +1]
2794	11	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 2, +1, << 1]
2795	12	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 2, +1, << 1, +1]
2796	11	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2]
2797	12	upper-bound	[<< 2, +1, << 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1]
2798	9	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 3, -1, << 1]
2799	8	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 4, -1]
2800	7	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 4]
2801	8	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 4, +1]
2802	9	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 3, +1, << 1]
2803	10	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 3, +1, << 1, +1]
2804	9	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 2, +1, << 2]
2805	10	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 2, +1, << 2, +1]
2806	11	upper-bound	[<< 2, +1, << 1, +1, << 4, -1, << 2, +1, << 1, +1, << 1]
2807	8	upper-bound	[<< 2, +1, << 1, +1, << 5, -1, << 3, -1]
2808	7	upper-bound	[<< 2, +1, << 1, +1, << 5, -1, << 3]
2809	8	upper-bound	[<< 2, +1, << 1, +1, << 5, -1, << 3, +1]
2810	9	upper-bound	[<< 2, +1, << 1, +1, << 5, -1, << 2, +1, << 1]
2811	10	upper-bound	[<< 2, +1, << 1, +1, << 5, -1, << 2, +1, << 1, +1]
2812	7	upper-bound	[<< 2, +1, << 1, +1, << 6, -1, << 2]
2813	8	upper-bound	[<< 2, +1, << 1, +1, << 6, -1, << 2, +1]
2814	7	upper-bound	[<< 2, +1, << 1, +1, << 7, -1, << 1]
2815	6	upper-bound	[<< 2, +1, << 1, +1, << 8, -1]
2816	5	upper-bound	[<< 2, +1, << 1, +1, << 8]
2817	6	upper-bound	[<< 2, +1, << 1, +1, << 8, +1]
2818	7	upper-bound	[<< 2, +1, << 1, +1, << 7, +1, << 1]
2819	8	upper-bound	[<< 2, +1, << 1, +1, << 7, +1, << 1, +1]
2820	7	upper-bound	[<< 2, +1, << 1, +1, << 6, +1, << 2]
2821	8	upper-bound	[<< 2, +1, << 1, +1, << 6, +1, << 2, +1]
2822	9	upper-bound	[<< 2, +1, << 1, +1, << 6, +1, << 1, +1, << 1]
2823	8	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 3, -1]
2824	7	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 3]
2825	8	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 3, +1]
2826	9	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 2, +1, << 1]
2827	10	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 2, +1, << 1, +1]
2828	9	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 1, +1, << 2]
2829	10	upper-bound	[<< 2, +1, << 1, +1, << 5, +1, << 1, +1, << 2, +1]
2830	9	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 3, -1, << 1]
2831	8	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 4, -1]
2832	7	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 4]
2833	8	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 4, +1]
2834	9	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 3, +1, << 1]
2835	10	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 3, +1, << 1, +1]
2836	9	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 2, +1, << 2]
2837	10	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 2, +1, << 2, +1]
2838	11	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 2, +1, << 1, +1, << 1]
2839	10	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 1, +1, << 3, -1]
2840	9	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 1, +1, << 3]
2841	10	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 1, +1, << 3, +1]
2842	11	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 1, +1, << 2, +1, << 1]
2843	12	upper-bound	[<< 2, +1, << 1, +1, << 4, +1, << 1, +1, << 2, +1, << 1, +1]
2844	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 3, -1, << 2]
2845	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 3, -1, << 2, +1]
2846	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 4, -1, << 1]
2847	8	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 5, -1]
2848	7	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 5]
2849	8	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 5, +1]
2850	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 4, +1, << 1]
2851	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 4, +1, << 1, +1]
2852	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 3, +1, << 2]
2853	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 3, +1, << 2, +1]
2854	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 3, +1, << 1, +1, << 1]
2855	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 3, -1]
2856	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 3]
2857	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 3, +1]
2858	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 2, +1, << 1]
2859	12	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 2, +1, << 1, +1]
2860	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 1, +1, << 2]
2861	12	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 2, +1, << 1, +1, << 2, +1]
2862	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3, -1, << 1]
2863	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 4, -1]
2864	9	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 4]
2865	10	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 4, +1]
2866	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3, +1, << 1]
2867	12	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3, +1, << 1, +1]
2868	11	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1, << 2]
2869	12	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1, << 2, +1]
2870	13	upper-bound	[<< 2, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
2871	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, -1, << 3, -1]
2872	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, -1, << 3]
2873	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, -1, << 3, +1]
2874	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, -1, << 2, +1, << 1]
2875	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, -1, << 2, +1, << 1, +1]
2876	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 4, -1, << 2]
2877	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 4, -1, << 2, +1]
2878	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 5, -1, << 1]
2879	8	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 6, -1]
2880	7	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 6]
2881	8	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 6, +1]
2882	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 5, +1, << 1]
2883	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 5, +1, << 1, +1]
2884	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 4, +1, << 2]
2885	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 4, +1, << 2, +1]
2886	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 4, +1, << 1, +1, << 1]
2887	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 3, -1]
2888	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 3]
2889	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 3, +1]
2890	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 2, +1, << 1]
2891	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 2, +1, << 1, +1]
2892	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 1, +1, << 2]
2893	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 3, +1, << 1, +1, << 2, +1]
2894	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 3, -1, << 1]
2895	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 4, -1]
2896	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 4]
2897	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 4, +1]
2898	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 3, +1, << 1]
2899	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 3, +1, << 1, +1]
2900	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 2, +1, << 2]
2901	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 2, +1, << 2, +1]
2902	13	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
2903	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 3, -1]
2904	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 3]
2905	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 3, +1]
2906	13	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
2907	14	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
2908	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, -1, << 2]
2909	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, -1, << 2, +1]
2910	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 4, -1, << 1]
2911	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 5, -1]
2912	9	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 5]
2913	10	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 5, +1]
2914	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 4, +1, << 1]
2915	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 4, +1, << 1, +1]
2916	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, +1, << 2]
2917	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, +1, << 2, +1]
2918	13	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
2919	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 3, -1]
2920	11	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 3]
2921	12	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 3, +1]
2922	13	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
2923	14	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
2924	13	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
2925	14	upper-bound	[<< 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
2926	9	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 3, -1, << 1]
2927	8	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 4, -1]
2928	7	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 4]
2929	8	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 4, +1]
2930	9	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 3, +1, << 1]
2931	10	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 3, +1, << 1, +1]
2932	9	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 2, +1, << 2]
2933	10	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 2, +1, << 2, +1]
2934	11	upper-bound	[<< 1, +1, << 3, -1, << 3, -1, << 2, +1, << 1, +1, << 1]
2935	8	upper-bound	[<< 1, +1, << 3, -1, << 4, -1, << 3, -1]
2936	7	upper-bound	[<< 1, +1, << 3, -1, << 4, -1, << 3]
2937	8	upper-bound	[<< 1, +1, << 3, -1, << 4, -1, << 3, +1]
2938	9	upper-bound	[<< 1, +1, << 3, -1, << 4, -1, << 2, +1, << 1]
2939	10	upper-bound	[<< 1, +1, << 3, -1, << 4, -1, << 2, +1, << 1, +1]
2940	7	upper-bound	[<< 1, +1, << 3, -1, << 5, -1, << 2]
2941	8	upper-bound	[<< 1, +1, << 3, -1, << 5, -1, << 2, +1]
2942	7	upper-bound	[<< 1, +1, << 3, -1, << 6, -1, << 1]
2943	6	upper-bound	[<< 1, +1, << 3, -1, << 7, -1]
2944	5	upper-bound	[<< 1, +1, << 3, -1, << 7]
2945	6	upper-bound	[<< 1, +1, << 3, -1, << 7, +1]
2946	7	upper-bound	[<< 1, +1, << 3, -1, << 6, +1, << 1]
2947	8	upper-bound	[<< 1, +1, << 3, -1, << 6, +1, << 1, +1]
2948	7	upper-bound	[<< 1, +1, << 3, -1, << 5, +1, << 2]
2949	8	upper-bound	[<< 1, +1, << 3, -1, << 5, +1, << 2, +1]
2950	9	upper-bound	[<< 1, +1, << 3, -1, << 5, +1, << 1, +1, << 1]
2951	8	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 3, -1]
2952	7	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 3]
2953	8	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 3, +1]
2954	9	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 2, +1, << 1]
2955	10	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 2, +1, << 1, +1]
2956	9	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 1, +1, << 2]
2957	10	upper-bound	[<< 1, +1, << 3, -1, << 4, +1, << 1, +1, << 2, +1]
2958	9	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 3, -1, << 1]
2959	8	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 4, -1]
2960	7	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 4]
2961	8	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 4, +1]
2962	9	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 3, +1, << 1]
2963	10	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 3, +1, << 1, +1]
2964	9	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 2, +1, << 2]
2965	10	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 2, +1, << 2, +1]
2966	11	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 2, +1, << 1, +1, << 1]
2967	10	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 1, +1, << 3, -1]
2968	9	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 1, +1, << 3]
2969	10	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 1, +1, << 3, +1]
2970	11	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 1, +1, << 2, +1, << 1]
2971	12	upper-bound	[<< 1, +1, << 3, -1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
2972	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 3, -1, << 2]
2973	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 3, -1, << 2, +1]
2974	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 4, -1, << 1]
2975	8	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 5, -1]
2976	7	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 5]
2977	8	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 5, +1]
2978	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 4, +1, << 1]
2979	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 4, +1, << 1, +1]
2980	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 3, +1, << 2]
2981	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 3, +1, << 2, +1]
2982	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 3, +1, << 1, +1, << 1]
2983	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 3, -1]
2984	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 3]
2985	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 3, +1]
2986	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 2, +1, << 1]
2987	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
2988	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 1, +1, << 2]
2989	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
2990	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, -1, << 1]
2991	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4, -1]
2992	9	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4]
2993	10	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 4, +1]
2994	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, +1, << 1]
2995	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
2996	11	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2]
2997	12	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
2998	13	upper-bound	[<< 1, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
2999	8	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3, -1]
3000	7	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3]
3001	8	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 3, +1]
3002	9	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 2, +1, << 1]
3003	10	upper-bound	[<< 1, +1, << 4, -1, << 3, -1, << 2, +1, << 1, +1]
3004	7	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 2]
3005	8	upper-bound	[<< 1, +1, << 4, -1, << 4, -1, << 2, +1]
3006	7	upper-bound	[<< 1, +1, << 4, -1, << 5, -1, << 1]
3007	6	upper-bound	[<< 1, +1, << 4, -1, << 6, -1]
3008	5	upper-bound	[<< 1, +1, << 4, -1, << 6]
3009	6	upper-bound	[<< 1, +1, << 4, -1, << 6, +1]
3010	7	upper-bound	[<< 1, +1, << 4, -1, << 5, +1, << 1]
3011	8	upper-bound	[<< 1, +1, << 4, -1, << 5, +1, << 1, +1]
3012	7	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 2]
3013	8	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 2, +1]
3014	9	upper-bound	[<< 1, +1, << 4, -1, << 4, +1, << 1, +1, << 1]
3015	8	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3, -1]
3016	7	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3]
3017	8	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 3, +1]
3018	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 2, +1, << 1]
3019	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 2, +1, << 1, +1]
3020	9	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 2]
3021	10	upper-bound	[<< 1, +1, << 4, -1, << 3, +1, << 1, +1, << 2, +1]
3022	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, -1, << 1]
3023	8	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4, -1]
3024	7	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4]
3025	8	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 4, +1]
3026	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, +1, << 1]
3027	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 3, +1, << 1, +1]
3028	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 2]
3029	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 2, +1]
3030	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 2, +1, << 1, +1, << 1]
3031	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3, -1]
3032	9	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3]
3033	10	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 3, +1]
3034	11	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1]
3035	12	upper-bound	[<< 1, +1, << 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
3036	7	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 2]
3037	8	upper-bound	[<< 1, +1, << 5, -1, << 3, -1, << 2, +1]
3038	7	upper-bound	[<< 1, +1, << 5, -1, << 4, -1, << 1]
3039	6	upper-bound	[<< 1, +1, << 5, -1, << 5, -1]
3040	5	upper-bound	[<< 1, +1, << 5, -1, << 5]
3041	6	upper-bound	[<< 1, +1, << 5, -1, << 5, +1]
3042	7	upper-bound	[<< 1, +1, << 5, -1, << 4, +1, << 1]
3043	8	upper-bound	[<< 1, +1, << 5, -1, << 4, +1, << 1, +1]
3044	7	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 2]
3045	8	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 2, +1]
3046	9	upper-bound	[<< 1, +1, << 5, -1, << 3, +1, << 1, +1, << 1]
3047	8	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3, -1]
3048	7	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3]
3049	8	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 3, +1]
3050	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 2, +1, << 1]
3051	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 2, +1, << 1, +1]
3052	9	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 2]
3053	10	upper-bound	[<< 1, +1, << 5, -1, << 2, +1, << 1, +1, << 2, +1]
3054	7	upper-bound	[<< 1, +1, << 6, -1, << 3, -1, << 1]
3055	6	upper-bound	[<< 1, +1, << 6, -1, << 4, -1]
3056	5	upper-bound	[<< 1, +1, << 6, -1, << 4]
3057	6	upper-bound	[<< 1, +1, << 6, -1, << 4, +1]
3058	7	upper-bound	[<< 1, +1, << 6, -1, << 3, +1, << 1]
3059	8	upper-bound	[<< 1, +1, << 6, -1, << 3, +1, << 1, +1]
3060	7	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 2]
3061	8	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 2, +1]
3062	9	upper-bound	[<< 1, +1, << 6, -1, << 2, +1, << 1, +1, << 1]
3063	6	upper-bound	[<< 1, +1, << 7, -1, << 3, -1]
3064	5	upper-bound	[<< 1, +1, << 7, -1, << 3]
3065	6	upper-bound	[<< 1, +1, << 7, -1, << 3, +1]
3066	7	upper-bound	[<< 1, +1, << 7, -1, << 2, +1, << 1]
3067	8	upper-bound	[<< 1, +1, << 7, -1, << 2, +1, << 1, +1]
3068	5	upper-bound	[<< 1, +1, << 8, -1, << 2]
3069	6	upper-bound	[<< 1, +1, << 8, -1, << 2, +1]
3070	5	upper-bound	[<< 1, +1, << 9, -1, << 1]
3071	4	upper-bound	[<< 1, +1, << 10, -1]
3072	3	upper-bound	[<< 1, +1, << 10]
3073	4	upper-bound	[<< 1, +1, << 10, +1]
3074	5	upper-bound	[<< 1, +1, << 9, +1, << 1]
3075	6	upper-bound	[<< 1, +1, << 9, +1, << 1, +1]
3076	5	upper-bound	[<< 1, +1, << 8, +1, << 2]
3077	6	upper-bound	[<< 1, +1, << 8, +1, << 2, +1]
3078	7	upper-bound	[<< 1, +1, << 8, +1, << 1, +1, << 1]
3079	6	upper-bound	[<< 1, +1, << 7, +1, << 3, -1]
